target.locus	gene	mRNA	CDS	subject.NCBI.coordinates	accession.homolog	subject.start.homolog	subject.end.homolog	subject.contig.sense	Gene.ID	Gene.Name	Gene.Range	Gene.target.Sense	mRNA.Range	mRNA.target.Sense	CDS.Range	CDS.target.Sense	CDS_codon_start	target_codon_start
WeinellEntry2871	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2873	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2874	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2875	yes	yes	yes	NW_013659270.1:119470-119630	NW_013659270.1	119470	119630	1	106550809	UBR5	<1..>161	1	<54..>161;<54..>161;<54..>161;<72..>161;<54..>161;<54..>161;<72..>161	1;1;1;1;1;1;1	<54..>161;<54..>161;<54..>161;<54..>161;<54..>161;<72..>161;<72..>161	1;1;1;1;1;1;1	3;3;3;3;3;3;3	2;2;2;2;2;2;2
WeinellEntry2876	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2877	yes	yes	yes	NW_013658271.1:377529-377689	NW_013658271.1	377529	377689	1	106543999	BCL11B	<1..>161	1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	1;1;1;1;1;1;1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	1;1;1;1;1;1;1	1;1;1;1;1;1;1	1;1;1;1;1;1;1
WeinellEntry2878	yes	no	no	NW_013661955.1:4376-4536	NW_013661955.1	4376	4536	1	106556512	LOC106556512	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2879	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2880	yes	yes	yes	NW_013660313.1:6990-7150	NW_013660313.1	6990	7150	1	106554352	ARID2	<1..>161	-1	<1..36;118..>161	-1;-1	<1..36;118..>161	-1;-1	1;3	3;3
WeinellEntry2881	yes	yes	yes	NW_013658150.1:586730-586890	NW_013658150.1	586730	586890	1	106542759	LOC106542759	<1..>161	-1	<1..>161	-1	<1..>161	-1	3	3
WeinellEntry2882	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2883	yes	no	no	NW_013658412.1:136637-136797	NW_013658412.1	136637	136797	1	106545243	DNAH11	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2885	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2886	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2887	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2888	yes	yes	yes	NW_013657689.1:1367849-1368009	NW_013657689.1	1367849	1368009	1	106538015	ZFHX4	<1..>161	1	<8..>161;<8..>161;<8..>161;<8..>161;<8..>161	1;1;1;1;1	54..>161;54..>161;54..>161;54..>161;54..>161	1;1;1;1;1	1;1;1;1;1	3;3;3;3;3
WeinellEntry2889	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2890	yes	yes	yes	NW_013657844.1:497651-497811	NW_013657844.1	497651	497811	1	106538430	NFIB	<1..>161	1	<88..>161;<88..>161;<88..>161	1;1;1	<88..>161;<88..>161;<88..>161	1;1;1	—;—;—	–;–;–
WeinellEntry2891	yes	no	no	NW_013658996.1:244743-244903	NW_013658996.1	244743	244903	1	106549439	LOC106549439	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2892	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2894	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2895	yes	no	no	NW_013659404.1:51273-51433	NW_013659404.1	51273	51433	1	106551441	SFXN5	<1..>161	1	–	–	–	–	–	–
WeinellEntry2896	yes	yes	yes	NW_013658167.1:120747-120907	NW_013658167.1	120747	120907	1	106542960	HELZ	<1..>161	-1	<1..>161	-1	<1..>161	-1	2	2
WeinellEntry2897	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2898	yes	yes	yes	NW_013660023.1:90173-90333	NW_013660023.1	90173	90333	1	106553564	VSTM2A	<1..>161	-1	<1..>11;<1..>149	-1;-1	<1..>11;103..>149	-1;-1	skipped because CDS < 15bp;3	skipped because CDS < 15bp;3
WeinellEntry2899	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2900	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2901	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2903	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2904	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2905	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2906	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2907	yes	no	no	NW_013657713.1:1688551-1688711	NW_013657713.1	1688551	1688711	1	106545342	NKTR	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2908	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2909	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2910	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2911	yes	no	no	NW_013658985.1:304224-304384	NW_013658985.1	304224	304384	1	106549373	LOC106549373	<1..>161	1	–	–	–	–	–	–
WeinellEntry2912	yes	no	no	NW_013658081.1:242804-242964	NW_013658081.1	242804	242964	1	106541932	LOC106541932	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2913	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2915	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2916	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2917	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2918	yes	yes	yes	NW_013657814.1:1174262-1174422	NW_013657814.1	1174262	1174422	1	106537890	GPM6B	<1..>161	-1	<1..>161	-1	114..>161	-1	1	1
WeinellEntry2919	yes	yes	yes	NW_013658832.1:166561-166721	NW_013658832.1	166561	166721	1	106548443	PCNP	<1..>161	1	<36..>161	1	<36..>161	1	3	2
WeinellEntry2921	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2922	yes	yes	yes	NW_013658218.1:553734-553894	NW_013658218.1	553734	553894	1	106543475	LOC106543475	<1..>161	-1	<27..>161	-1	<27..>161	-1	2	2
WeinellEntry2923	yes	yes	no	NW_013658095.1:460039-460199	NW_013658095.1	460039	460199	1	106542123	ADGRB3	<1..>161	-1	<1..>161	-1	–	–	–	–
WeinellEntry2924	yes	no	no	NW_013658657.1:301262-301422	NW_013658657.1	301262	301422	1	106547261	EHBP1	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2925	yes	no	no	NW_013657691.1:1055038-1055198	NW_013657691.1	1055038	1055198	1	106538859	SPATA17	<1..>161	1	–	–	–	–	–	–
WeinellEntry2927	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2928	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2929	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2930	yes	no	no	NW_013659490.1:344209-344369	NW_013659490.1	344209	344369	1	106551790	LOC106551790	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2931	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2932	yes	no	no	NW_013658416.1:27967-28127	NW_013658416.1	27967	28127	1	106545274	PRPF38B	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2933	yes	yes	yes	NW_013657843.1:717202-717362	NW_013657843.1	717202	717362	1	106538414	PROX1	<1..>161	1	<68..>161;<68..>161;<68..>161	1;1;1	<68..>161;<68..>161;<68..>161	1;1;1	1;1;1	2;2;2
WeinellEntry2934	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2936	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2937	yes	yes	no	NW_013658113.1:279503-279663	NW_013658113.1	279503	279663	1	106542346	RBM26	<1..>161	1	<1..>161	1	–	–	–	–
WeinellEntry2938	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2939	yes	no	no	NW_013657873.1:340748-340908	NW_013657873.1	340748	340908	1	106538959	IKZF1	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2940	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2941	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2942	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2943	yes	no	no	NW_013658195.1:506764-506924	NW_013658195.1	506764	506924	1	106543225	EBF1	<1..>161	1	–	–	–	–	–	–
WeinellEntry2944	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2945	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2946	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2947	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2948	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2949	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2950	yes	no	no	NW_013658580.1:134078-134238	NW_013658580.1	134078	134238	1	106546709	SREK1	<1..>161	1	–	–	–	–	–	–
WeinellEntry2951	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2952	yes	no	no	NW_013658234.1:267534-267694	NW_013658234.1	267534	267694	1	106543599	ETV1	<1..>161	1	–	–	–	–	–	–
WeinellEntry2953	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2954	yes	no	no	NW_013658112.1:243802-243962	NW_013658112.1	243802	243962	1	106542327	LOC106542327	<1..>161	1	–	–	–	–	–	–
WeinellEntry2955	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2956	yes	no	no	NW_013658041.1:294593-294753	NW_013658041.1	294593	294753	1	106541406	LRPPRC	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2957	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2958	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2959	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2960	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2961	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2962	yes	no	no	NW_013658327.1:248130-248290	NW_013658327.1	248130	248290	1	106544545	VPS13B	<1..>161	1	–	–	–	–	–	–
WeinellEntry2963	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2964	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2965	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2966	yes	yes	no	NW_013658300.1:41792-41952	NW_013658300.1	41792	41952	1	106544262	SP3	<1..>161	1	<1..>161	1	–	–	–	–
WeinellEntry2967	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2968	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2969	yes	no	no	NW_013658682.1:127343-127503	NW_013658682.1	127343	127503	1	106547458	CCDC178	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2971	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2972	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2973	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2974	yes	no	no	NW_013658582.1:391564-391724	NW_013658582.1	391564	391724	1	106546727	URI1	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2975	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2976	yes	yes	yes	NW_013657885.1:832221-832381	NW_013657885.1	832221	832381	1	106539100	CPEB4	<1..>161	-1	<1..>161;<1..>161;<1..>161	-1;-1;-1	<1..>161;<1..>161;<1..>161	-1;-1;-1	2;2;2	2;2;2
WeinellEntry2977	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2978	yes	no	no	NW_013657826.1:996867-997027	NW_013657826.1	996867	997027	1	106538110	HIBADH	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2979	yes	yes	yes	NW_013660374.1:36464-36624	NW_013660374.1	36464	36624	1	106554481	LOC106554481	<1..>161	-1	<1..>161	-1	<1..>161	-1	1	1
WeinellEntry2980	yes	no	no	NW_013659549.1:211777-211937	NW_013659549.1	211777	211937	1	106552027	LOC106552027	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2981	yes	no	no	NW_013657692.1:3180-3340	NW_013657692.1	3180	3340	1	106538948	AUTS2	<1..>161	1	–	–	–	–	–	–
WeinellEntry2982	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2983	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2984	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2985	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2986	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2987	yes	no	no	NW_013658545.1:398854-399014	NW_013658545.1	398854	399014	1	106546402	FSBP	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2988	yes	no	no	NW_013658017.1:730792-730952	NW_013658017.1	730792	730952	1	106541127	RANBP17	<1..>161	1	–	–	–	–	–	–
WeinellEntry2989	yes	no	no	NW_013657939.1:411346-411506	NW_013657939.1	411346	411506	1	106539988	DDX17	<1..>161	1	–	–	–	–	–	–
WeinellEntry2990	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2991	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2992	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2993	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2994	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2995	yes	yes	yes	NW_013659140.1:168465-168625	NW_013659140.1	168465	168625	1	106550184	TCF7L2	<1..>161	1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..79;<1..79;<1..>161;<1..77;<1..79;<1..>161;<1..>161;<1..77;<1..>161;<1..>161;<1..>161	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..71;<1..71;<1..71;<1..>161;<1..>161;<1..>161	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	2;2;2;2;2;2;2;2;2;2;2;2;2,3;2,3;2,3;2;2;2	2;2;2;2;2;2;2;2;2;2;2;2;2,3;2,3;2,3;2;2;2
WeinellEntry2996	yes	no	no	NW_013659487.1:152629-152789	NW_013659487.1	152629	152789	1	106551777	XPO1	<1..>161	1	–	–	–	–	–	–
WeinellEntry2997	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2998	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2999	yes	no	no	NW_013659539.1:144346-144506	NW_013659539.1	144346	144506	1	106551986	LOC106551986	<1..>161	1	–	–	–	–	–	–
WeinellEntry3000	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3001	yes	no	no	NW_013661352.1:29752-29912	NW_013661352.1	29752	29912	1	106556043	RBM24	<1..>161	-1	–	–	–	–	–	–
WeinellEntry3002	yes	yes	yes	NW_013660313.1:42930-43090	NW_013660313.1	42930	43090	1	106554352	ARID2	<1..>161	-1	<1..>161	-1	<1..>161	-1	2	2
WeinellEntry3003	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3005	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3006	yes	no	no	NW_013657751.1:1355547-1355707	NW_013657751.1	1355547	1355707	1	106554848	ZEB2	<1..>161	-1	–	–	–	–	–	–
WeinellEntry3007	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3008	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3009	yes	no	no	NW_013659028.1:252145-252305	NW_013659028.1	252145	252305	1	106549598	LOC106549598	<1..>161	1	–	–	–	–	–	–
WeinellEntry3010	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3011	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3012	yes	no	no	NW_013657687.1:839316-839476	NW_013657687.1	839316	839476	1	106537455	ZCCHC7	<1..>161	-1	–	–	–	–	–	–
WeinellEntry3013	yes	yes	no	NW_013658192.1:536182-536342	NW_013658192.1	536182	536342	1	106543199	ZNF148	<1..>161	1	<1..>161;<1..>161	1;1	–	–	–	–
WeinellEntry3014	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3015	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3016	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3017	yes	no	no	NW_013658017.1:691993-692153	NW_013658017.1	691993	692153	1	106541127	RANBP17	<1..>161	1	–	–	–	–	–	–
WeinellEntry3018	yes	yes	yes	NW_013657687.1:2510750-2510910	NW_013657687.1	2510750	2510910	1	106557285	TNRC6C	<1..>161	-1	<1..>161	-1	<1..>161	-1	1	1
WeinellEntry3019	yes	yes	yes	NW_013657977.1:22472-22632	NW_013657977.1	22472	22632	1	106540551	LOC106540551	<1..>161	1	<1..>46	1	<1..>46	1	1	1
WeinellEntry3020	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3021	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3022	yes	no	no	NW_013658154.1:291893-292053	NW_013658154.1	291893	292053	1	106542796	TTC29	<1..>161	1	–	–	–	–	–	–
WeinellEntry3023	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3024	yes	no	no	NW_013657811.1:607233-607393	NW_013657811.1	607233	607393	1	106537826	LOC106537826	<1..>161	1	–	–	–	–	–	–
WeinellEntry3025	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3026	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3027	yes	yes	yes	NW_013658995.1:137927-138087	NW_013658995.1	137927	138087	1	106549433	RCOR3	<1..>161	-1	<1..>161;<1..>161	-1;-1	<1..>161;<1..>161	-1;-1	2;2	2;2
WeinellEntry3028	yes	no	no	NW_013658793.1:362579-362739	NW_013658793.1	362579	362739	1	106548204	LOC106548204	<1..>161	-1	–	–	–	–	–	–
WeinellEntry3030	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3031	yes	no	no	NW_013658065.1:462629-462789	NW_013658065.1	462629	462789	1	106541728	ZBTB18	<1..>161	1	–	–	–	–	–	–
WeinellEntry3032	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3034	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3035	yes	no	no	NW_013658747.1:60514-60674	NW_013658747.1	60514	60674	1	106547908	ZNF521	<1..>161	1	–	–	–	–	–	–
WeinellEntry3037	yes	no	no	NW_013657946.1:423722-423882	NW_013657946.1	423722	423882	1	106540089	PAX3	<1..>161	1	–	–	–	–	–	–
WeinellEntry3038	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3039	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3040	yes	no	no	NW_013657902.1:947717-947877	NW_013657902.1	947717	947877	1	106539392	METAP1D	<1..>161	1	–	–	–	–	–	–
WeinellEntry3042	yes	yes	yes	NW_013660508.1:46948-47108	NW_013660508.1	46948	47108	1	106554746	SLC6A6	<1..>161	1	<1..>161;<1..>161	1;1	<1..30;<1..30	1;1	1;1	1;1
WeinellEntry3043	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3045	yes	yes	yes	NW_013658297.1:634134-634294	NW_013658297.1	634134	634294	1	106544243	LOC106544243	<1..>161	-1	<1..>83	-1	<1..>83	-1	2	2
WeinellEntry3046	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3047	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3048	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3049	yes	no	no	NW_013657688.1:1518714-1518874	NW_013657688.1	1518714	1518874	1	106537726	TBC1D5	<1..>161	1	–	–	–	–	–	–
WeinellEntry3050	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3051	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3052	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3053	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3055	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3056	yes	yes	yes	NW_013658489.1:42706-42866	NW_013658489.1	42706	42866	1	106545871	PCMT1	<1..>161	1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	1;1;1;1;1	<1..136;<1..136;<1..136;<1..136;<1..136	1;1;1;1;1	2;2;2;2;2	2;2;2;2;2
WeinellEntry3057	yes	yes	yes	NW_013658002.1:410644-410804	NW_013658002.1	410644	410804	1	106540901	WDR33	<1..>161	-1	<1..>89;<1..>89;<1..>89;<1..>89	-1;-1;-1;-1	<1..>89;<1..>89;<1..>89;<1..>89	-1;-1;-1;-1	2;2;2;2	2;2;2;2
WeinellEntry3058	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3059	yes	no	no	NW_013659703.1:21236-21396	NW_013659703.1	21236	21396	1	106552607	LOC106552607	<1..>161	-1	–	–	–	–	–	–
WeinellEntry3060	yes	yes	no	NW_013657795.1:994502-994662	NW_013657795.1	994502	994662	1	106537484	TLE4	<1..>161	1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	1;1;1;1;1	–	–	–	–
WeinellEntry3061	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3062	yes	no	no	NW_013660215.1:78321-78481	NW_013660215.1	78321	78481	1	106554100;106554102	MYEF2;LOC106554102	<1..>161;<1..>161	-1;-1	–	–	–	–	–	–
WeinellEntry3063	yes	yes	yes	NW_013660048.1:72299-72459	NW_013660048.1	72299	72459	1	106553653	RSRC2	<1..>31	-1	<1..>31	-1	<1..>31	-1	1	2
WeinellEntry3064	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3065	yes	no	no	NW_013657691.1:58219-58379	NW_013657691.1	58219	58379	1	106538702	USH2A	<1..>161	-1	–	–	–	–	–	–
WeinellEntry3066	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3067	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3068	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3069	yes	yes	no	NW_013658996.1:75795-75955	NW_013658996.1	75795	75955	1	106549439	LOC106549439	<1..>161	-1	<1..114	-1	–	–	–	–
WeinellEntry3070	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3071	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3072	yes	yes	yes	NW_013660257.1:75554-75714	NW_013660257.1	75554	75714	1	106554209	CFAP61	<1..>161	-1	<45..>161;<45..>161	-1;-1	<45..>161;<45..>161	-1;-1	1;1	1;1
WeinellEntry3073	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3075	yes	yes	yes	NW_013658663.1:246349-246509	NW_013658663.1	246349	246509	1	106547305	UBE3A	<1..>161	-1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	-1;-1;-1;-1;-1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	-1;-1;-1;-1;-1	3;3;3;3;3	3;3;3;3;3
WeinellEntry3076	yes	no	no	NW_013659983.1:54791-54951	NW_013659983.1	54791	54951	1	106553409	ELP4	<1..>161	-1	–	–	–	–	–	–
WeinellEntry3077	yes	yes	no	NW_013657684.1:881946-882106	NW_013657684.1	881946	882106	1	106553651	AHI1	<1..>161	-1	<1..>161	-1	–	–	–	–
WeinellEntry3078	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3080	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3081	yes	no	no	NW_013658098.1:78632-78792	NW_013658098.1	78632	78792	1	106542171	LOC106542171	<1..>161	-1	–	–	–	–	–	–
WeinellEntry3082	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3083	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3084	yes	yes	yes	NW_013658159.1:145881-146041	NW_013658159.1	145881	146041	1	106542860	LOC106542860	<1..>161	-1	<40..>106	-1	<40..>106	-1	1	2
WeinellEntry3085	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3086	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3087	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3088	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3089	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3090	yes	no	no	NW_013658791.1:230681-230841	NW_013658791.1	230681	230841	1	106548195	FAF1	<1..>161	-1	–	–	–	–	–	–
